alpha,ratio,angle,facade,mean,std,min,max,p25,p50,p75,iqr,range,cv,skewness,kurtosis
Alpha1_4,2_1_5,80,Leeward,-0.678400,0.128378,-1.192588,-0.288078,-0.759750,-0.671122,-0.589366,0.170384,0.904510,0.189237,-0.285556,0.066760
Alpha1_4,2_1_5,80,SideLeft,-0.406777,0.091504,-0.775246,-0.158745,-0.464776,-0.398451,-0.342039,0.122737,0.616501,0.224950,-0.446773,0.077525
Alpha1_4,2_1_5,85,Windward,-0.544109,0.148483,-1.285501,-0.099471,-0.635552,-0.529927,-0.442036,0.193517,1.186030,0.272892,-0.534853,0.617768
Alpha1_4,2_1_5,85,SideRight,0.591667,0.181353,0.118166,1.304440,0.458511,0.575868,0.712196,0.253685,1.186274,0.306512,0.394731,-0.038697
Alpha1_4,2_1_5,85,Leeward,-0.687761,0.137348,-1.340855,-0.309589,-0.775447,-0.679014,-0.592925,0.182522,1.031266,0.199703,-0.385789,0.419287
Alpha1_4,2_1_5,85,SideLeft,-0.360389,0.087140,-0.855565,-0.122240,-0.408440,-0.349502,-0.300035,0.108405,0.733325,0.241794,-0.877737,1.551588
Alpha1_4,2_1_5,90,Windward,-0.643743,0.145267,-1.245714,-0.187285,-0.733896,-0.635239,-0.541894,0.192002,1.058429,0.225660,-0.340084,0.122615
Alpha1_4,2_1_5,90,SideRight,0.578688,0.165368,0.142443,1.205730,0.463240,0.565024,0.683121,0.219881,1.063287,0.285763,0.392350,-0.030480
Alpha1_4,2_1_5,90,Leeward,-0.664965,0.146815,-1.231846,-0.222471,-0.762993,-0.653457,-0.557344,0.205648,1.009375,0.220785,-0.336531,-0.115327
Alpha1_4,2_1_5,90,SideLeft,-0.321670,0.068711,-0.595961,-0.128505,-0.362608,-0.313318,-0.272598,0.090010,0.467456,0.213607,-0.623486,0.383335
Alpha1_4,2_1_5,95,Windward,-0.691894,0.139048,-1.387262,-0.260740,-0.779301,-0.681578,-0.595489,0.183812,1.126522,0.200967,-0.470467,0.681976
Alpha1_4,2_1_5,95,SideRight,0.567826,0.164152,0.068190,1.172089,0.446608,0.563503,0.681632,0.235024,1.103899,0.289089,0.175990,-0.276519
Alpha1_4,2_1_5,95,Leeward,-0.568425,0.156592,-1.115133,-0.131456,-0.676389,-0.557566,-0.454885,0.221504,0.983677,0.275484,-0.248902,-0.260381
Alpha1_4,2_1_5,95,SideLeft,-0.333103,0.072134,-0.746197,-0.121062,-0.375250,-0.324848,-0.282269,0.092981,0.625135,0.216551,-0.790214,1.319055
Alpha1_4,2_1_5,100,Windward,-0.644783,0.126376,-1.217252,-0.232003,-0.721365,-0.634520,-0.559255,0.162110,0.985249,0.195997,-0.372826,0.403159
Alpha1_4,2_1_5,100,SideRight,0.524859,0.156474,0.127892,1.190791,0.409108,0.510949,0.626693,0.217585,1.062898,0.298127,0.497980,0.224504
Alpha1_4,2_1_5,100,Leeward,-0.404414,0.131354,-0.982200,0.017481,-0.483620,-0.395860,-0.314384,0.169236,0.999681,0.324801,-0.478099,0.614923
Alpha1_4,2_1_5,100,SideLeft,-0.358207,0.077460,-0.686427,-0.127258,-0.407622,-0.350972,-0.302616,0.105006,0.559169,0.216244,-0.440164,0.131249
Alpha1_4,3_1_2,0,Windward,0.477575,0.201808,-0.028246,1.544257,0.329783,0.454048,0.606951,0.277168,1.572502,0.422568,0.548413,0.241126
Alpha1_4,3_1_2,0,SideRight,-0.816400,0.205155,-1.839522,-0.313757,-0.941353,-0.794678,-0.669202,0.272151,1.525765,0.251292,-0.624988,0.588667
Alpha1_4,3_1_2,0,Leeward,-0.565897,0.100031,-1.048163,-0.296920,-0.629487,-0.555325,-0.492192,0.137295,0.751242,0.176765,-0.526339,0.160239
Alpha1_4,3_1_2,0,SideLeft,-0.845718,0.246443,-2.427290,-0.250365,-0.992830,-0.815829,-0.667579,0.325251,2.176925,0.291401,-0.760389,1.113525
Alpha1_4,3_1_2,5,Windward,0.499588,0.216052,-0.030970,1.447803,0.341232,0.476080,0.626648,0.285416,1.478774,0.432460,0.662495,0.476045
Alpha1_4,3_1_2,5,SideRight,-0.848463,0.215383,-1.926747,-0.243873,-0.973734,-0.827553,-0.699460,0.274274,1.682874,0.253851,-0.654397,0.883403
Alpha1_4,3_1_2,5,Leeward,-0.570386,0.106585,-1.104610,-0.273241,-0.630751,-0.557666,-0.495810,0.134941,0.831369,0.186864,-0.763905,0.988458
Alpha1_4,3_1_2,5,SideLeft,-0.805527,0.230330,-2.109472,-0.285712,-0.931148,-0.774680,-0.643473,0.287676,1.823760,0.285938,-0.992125,1.942756
Alpha1_4,3_1_2,10,Windward,0.511222,0.204433,-0.056784,1.492601,0.362431,0.486776,0.635297,0.272866,1.549385,0.399890,0.604318,0.379125
Alpha1_4,3_1_2,10,SideRight,-0.883445,0.232906,-1.936546,-0.257853,-1.020425,-0.865397,-0.722088,0.298337,1.678694,0.263634,-0.615165,0.781394
Alpha1_4,3_1_2,10,Leeward,-0.578915,0.106290,-1.140186,-0.283612,-0.638290,-0.568026,-0.503663,0.134627,0.856574,0.183602,-0.820133,1.421944
Alpha1_4,3_1_2,10,SideLeft,-0.757313,0.227371,-2.792693,-0.204372,-0.875379,-0.720082,-0.599730,0.275649,2.588321,0.300233,-1.406551,5.434116
Alpha1_4,3_1_2,15,Windward,0.498590,0.196288,-0.022938,1.393960,0.359672,0.477979,0.622261,0.262589,1.416897,0.393687,0.486285,0.243894
Alpha1_4,3_1_2,15,SideRight,-0.868941,0.264454,-2.197246,-0.098570,-1.039889,-0.856967,-0.689773,0.350115,2.098676,0.304341,-0.293645,0.230570
Alpha1_4,3_1_2,15,Leeward,-0.588059,0.101880,-1.006829,-0.274284,-0.649567,-0.577934,-0.515710,0.133857,0.732546,0.173248,-0.493873,0.236234
Alpha1_4,3_1_2,15,SideLeft,-0.727454,0.220585,-1.888980,-0.210094,-0.832714,-0.691940,-0.575214,0.257500,1.678887,0.303228,-1.164954,2.195578
Alpha1_4,3_1_2,20,Windward,0.464925,0.190711,-0.013896,1.286413,0.323729,0.442030,0.583678,0.259950,1.300308,0.410199,0.649104,0.407415
Alpha1_4,3_1_2,20,SideRight,-0.746801,0.275960,-1.915369,0.164788,-0.921762,-0.726191,-0.554220,0.367542,2.080157,0.369522,-0.381180,0.198452
Alpha1_4,3_1_2,20,Leeward,-0.584496,0.100462,-1.047576,-0.296248,-0.645643,-0.574769,-0.515248,0.130395,0.751328,0.171878,-0.565897,0.655285
Alpha1_4,3_1_2,20,SideLeft,-0.661994,0.186108,-1.624570,-0.241753,-0.753422,-0.627630,-0.534235,0.219186,1.382817,0.281132,-1.170175,2.019622
Alpha1_4,3_1_2,25,Windward,0.454805,0.189158,0.001003,1.298581,0.314969,0.436016,0.574548,0.259579,1.297577,0.415911,0.568716,0.315231
Alpha1_4,3_1_2,25,SideRight,-0.621749,0.296164,-1.913911,0.192472,-0.821599,-0.605854,-0.404980,0.416618,2.106382,0.476341,-0.331293,-0.062538
Alpha1_4,3_1_2,25,Leeward,-0.600052,0.102214,-1.124686,-0.273278,-0.664578,-0.597921,-0.530805,0.133773,0.851408,0.170342,-0.276038,0.386836
Alpha1_4,3_1_2,25,SideLeft,-0.637075,0.181157,-1.770296,-0.199002,-0.728547,-0.605417,-0.511701,0.216846,1.571294,0.284358,-1.162537,2.207499
Alpha1_4,3_1_2,30,Windward,0.441795,0.183300,-0.117226,1.258547,0.306591,0.427165,0.562307,0.255716,1.375773,0.414897,0.444791,0.143325
Alpha1_4,3_1_2,30,SideRight,-0.490640,0.284967,-1.695797,0.487677,-0.671604,-0.467175,-0.302642,0.368962,2.183474,0.580806,-0.283678,0.316018
Alpha1_4,3_1_2,30,Leeward,-0.649770,0.098549,-1.043369,-0.360474,-0.714403,-0.644902,-0.578345,0.136058,0.682895,0.151668,-0.336096,0.007430
Alpha1_4,3_1_2,30,SideLeft,-0.618564,0.163439,-1.673603,-0.166188,-0.696493,-0.589107,-0.507702,0.188791,1.507415,0.264223,-1.300923,3.046714
Alpha1_4,3_1_2,35,Windward,0.377854,0.176941,-0.047530,1.210392,0.246618,0.357437,0.494601,0.247983,1.257922,0.468278,0.598285,0.428463
Alpha1_4,3_1_2,35,SideRight,-0.291431,0.267926,-1.456482,0.525871,-0.456272,-0.282628,-0.108774,0.347498,1.982353,0.919346,-0.285645,0.303779
Alpha1_4,3_1_2,35,Leeward,-0.660197,0.106167,-1.145123,-0.354665,-0.726554,-0.652170,-0.584375,0.142179,0.790458,0.160811,-0.470070,0.356231
Alpha1_4,3_1_2,35,SideLeft,-0.580960,0.135847,-1.405743,-0.249465,-0.645722,-0.562561,-0.488183,0.157539,1.156277,0.233832,-1.195592,2.713847
Alpha1_4,3_1_2,40,Windward,0.340747,0.167228,-0.085889,1.158853,0.215854,0.319861,0.449867,0.234013,1.244743,0.490769,0.602542,0.329159
Alpha1_4,3_1_2,40,SideRight,-0.127926,0.228623,-1.171934,0.702615,-0.273812,-0.116815,0.022515,0.296327,1.874549,1.787147,-0.264823,0.663565
Alpha1_4,3_1_2,40,Leeward,-0.647719,0.106595,-1.064673,-0.336526,-0.708398,-0.635884,-0.573280,0.135118,0.728147,0.164570,-0.609064,0.508573
Alpha1_4,3_1_2,40,SideLeft,-0.554463,0.118135,-1.308375,-0.196987,-0.616771,-0.537737,-0.473985,0.142786,1.111388,0.213062,-0.981035,1.921450
Alpha1_4,3_1_2,45,Windward,0.281346,0.151276,-0.163310,0.957490,0.172924,0.266399,0.372806,0.199882,1.120800,0.537687,0.587568,0.576333
Alpha1_4,3_1_2,45,SideRight,0.033683,0.211647,-0.771611,0.870745,-0.103371,0.028148,0.167853,0.271224,1.642357,6.283550,0.087780,0.322502
Alpha1_4,3_1_2,45,Leeward,-0.670228,0.110414,-1.190626,-0.376260,-0.733747,-0.658322,-0.590907,0.142840,0.814366,0.164741,-0.735107,0.843088
Alpha1_4,3_1_2,45,SideLeft,-0.549798,0.102515,-1.041013,-0.265004,-0.609266,-0.539256,-0.477882,0.131384,0.776009,0.186458,-0.702647,1.001371
Alpha1_4,3_1_2,50,Windward,0.226547,0.147138,-0.204981,0.960966,0.120111,0.215367,0.320101,0.199990,1.165947,0.649482,0.542471,0.604210
Alpha1_4,3_1_2,50,SideRight,0.133586,0.197383,-0.617961,0.923880,0.001226,0.118805,0.252587,0.251361,1.541841,1.477571,0.341988,0.311843
Alpha1_4,3_1_2,50,Leeward,-0.687726,0.103800,-1.132122,-0.409763,-0.749135,-0.676558,-0.614968,0.134168,0.722359,0.150932,-0.593072,0.423704
Alpha1_4,3_1_2,50,SideLeft,-0.546572,0.096281,-1.017338,-0.238046,-0.600696,-0.538466,-0.481752,0.118944,0.779292,0.176154,-0.579815,0.863871
Alpha1_4,3_1_2,55,Windward,0.166773,0.131532,-0.262855,0.748260,0.072087,0.157022,0.247930,0.175843,1.011115,0.788689,0.443133,0.214601
Alpha1_4,3_1_2,55,SideRight,0.254527,0.190753,-0.287067,1.218077,0.120965,0.239234,0.374423,0.253457,1.505144,0.749440,0.364603,0.170340
Alpha1_4,3_1_2,55,Leeward,-0.700004,0.122348,-1.226135,-0.358950,-0.774910,-0.685754,-0.611148,0.163763,0.867185,0.174782,-0.605847,0.310095
Alpha1_4,3_1_2,55,SideLeft,-0.529618,0.100511,-1.053239,-0.237487,-0.591808,-0.520059,-0.455803,0.136005,0.815752,0.189780,-0.572160,0.427754
Alpha1_4,3_1_2,60,Windward,0.081842,0.123128,-0.334445,0.579646,-0.004017,0.073492,0.158140,0.162157,0.914091,1.504460,0.376767,0.268935
Alpha1_4,3_1_2,60,SideRight,0.304415,0.204157,-0.214685,1.245502,0.155901,0.282420,0.428860,0.272959,1.460188,0.670653,0.591886,0.298987
Alpha1_4,3_1_2,60,Leeward,-0.737721,0.127772,-1.356580,-0.400545,-0.816303,-0.726100,-0.644361,0.171942,0.956035,0.173198,-0.570960,0.429721
Alpha1_4,3_1_2,60,SideLeft,-0.537310,0.100384,-1.003222,-0.247722,-0.601760,-0.526976,-0.466047,0.135713,0.755499,0.186828,-0.510533,0.334791
Alpha1_4,3_1_2,65,Windward,0.018730,0.118439,-0.369510,0.553052,-0.064966,0.016096,0.096466,0.161432,0.922562,6.323368,0.214818,0.124872
Alpha1_4,3_1_2,65,SideRight,0.392025,0.195788,-0.062406,1.382940,0.255407,0.368421,0.510483,0.255077,1.445346,0.499427,0.615312,0.446725
Alpha1_4,3_1_2,65,Leeward,-0.736446,0.123130,-1.359915,-0.357814,-0.814757,-0.726367,-0.648700,0.166056,1.002102,0.167195,-0.477334,0.392976
Alpha1_4,3_1_2,65,SideLeft,-0.497316,0.097936,-0.892317,-0.209379,-0.561502,-0.490753,-0.427031,0.134471,0.682938,0.196928,-0.316273,-0.071491
Alpha1_4,3_1_2,70,Windward,-0.046033,0.117226,-0.430378,0.457851,-0.123420,-0.049054,0.033713,0.157133,0.888228,2.546572,0.062496,-0.049415
Alpha1_4,3_1_2,70,SideRight,0.439836,0.206023,-0.120413,1.370645,0.299263,0.421456,0.559860,0.260597,1.491058,0.468408,0.562938,0.559887
Alpha1_4,3_1_2,70,Leeward,-0.733183,0.134091,-1.424067,-0.332123,-0.815969,-0.726021,-0.635605,0.180364,1.091944,0.182888,-0.485225,0.388472
Alpha1_4,3_1_2,70,SideLeft,-0.457465,0.098707,-0.845782,-0.190011,-0.520509,-0.452267,-0.386243,0.134266,0.655771,0.215769,-0.381662,0.020955
Alpha1_4,3_1_2,75,Windward,-0.135194,0.110140,-0.532778,0.292393,-0.206635,-0.136601,-0.060223,0.146412,0.825170,0.814682,-0.026638,0.107845
Alpha1_4,3_1_2,75,SideRight,0.451619,0.208839,-0.131524,1.259203,0.298953,0.431947,0.588070,0.289117,1.390727,0.462423,0.417264,-0.215370
Alpha1_4,3_1_2,75,Leeward,-0.689061,0.134141,-1.231247,-0.300341,-0.778089,-0.678012,-0.588532,0.189557,0.930906,0.194672,-0.406236,-0.116941
Alpha1_4,3_1_2,75,SideLeft,-0.400642,0.088446,-0.800775,-0.148200,-0.456755,-0.392966,-0.335832,0.120922,0.652575,0.220761,-0.545261,0.419119
Alpha1_4,3_1_2,80,Windward,-0.192695,0.108271,-0.763272,0.276176,-0.259974,-0.191936,-0.124898,0.135077,1.039448,0.561875,-0.149185,0.878549
Alpha1_4,3_1_2,80,SideRight,0.476139,0.224362,-0.021761,1.538630,0.309526,0.443663,0.615213,0.305686,1.560391,0.471211,0.745543,0.605135
Alpha1_4,3_1_2,80,Leeward,-0.583719,0.137395,-1.107497,-0.184547,-0.671097,-0.568488,-0.481744,0.189353,0.922950,0.235379,-0.540720,0.042013
Alpha1_4,3_1_2,80,SideLeft,-0.317385,0.078163,-0.656380,-0.075876,-0.365012,-0.307228,-0.261126,0.103886,0.580504,0.246271,-0.560085,0.197060
Alpha1_4,3_1_2,85,Windward,-0.293514,0.109645,-0.748457,0.052391,-0.358923,-0.283168,-0.219307,0.139615,0.800848,0.373559,-0.517731,0.589165
Alpha1_4,3_1_2,85,SideRight,0.497741,0.228533,-0.030058,1.736590,0.332388,0.464698,0.633468,0.301080,1.766648,0.459140,0.766723,0.668246
Alpha1_4,3_1_2,85,Leeward,-0.514491,0.132539,-1.185368,-0.112133,-0.591925,-0.496204,-0.421532,0.170393,1.073236,0.257613,-0.687626,0.651647
Alpha1_4,3_1_2,85,SideLeft,-0.282409,0.061948,-0.526157,-0.083232,-0.319217,-0.276598,-0.239413,0.079804,0.442925,0.219354,-0.482782,0.291803
Alpha1_4,3_1_2,90,Windward,-0.383951,0.107302,-0.860064,-0.047987,-0.446831,-0.373815,-0.309937,0.136894,0.812077,0.279468,-0.637027,0.794159
Alpha1_4,3_1_2,90,SideRight,0.498650,0.221522,-0.021625,1.661800,0.337482,0.473572,0.638311,0.300828,1.683425,0.444244,0.699509,0.894686
Alpha1_4,3_1_2,90,Leeward,-0.426000,0.124177,-1.015649,-0.061060,-0.503731,-0.410866,-0.336889,0.166842,0.954589,0.291495,-0.712825,0.977222
Alpha1_4,3_1_2,90,SideLeft,-0.261772,0.053998,-0.573615,-0.096566,-0.296507,-0.257834,-0.223427,0.073080,0.477049,0.206280,-0.532498,0.985495
Alpha1_4,3_1_2,95,Windward,-0.484982,0.117818,-1.025746,-0.186267,-0.553642,-0.469125,-0.402138,0.151504,0.839479,0.242933,-0.771274,0.841695
Alpha1_4,3_1_2,95,SideRight,0.510954,0.213708,0.022656,1.390065,0.355097,0.493633,0.649079,0.293982,1.367410,0.418252,0.498242,0.190745
Alpha1_4,3_1_2,95,Leeward,-0.341301,0.115885,-0.868987,-0.024698,-0.408340,-0.332394,-0.262809,0.145532,0.844288,0.339538,-0.566332,0.816715
Alpha1_4,3_1_2,95,SideLeft,-0.271939,0.056305,-0.553153,-0.112215,-0.306521,-0.265306,-0.232397,0.074124,0.440938,0.207050,-0.592323,0.610904
Alpha1_4,3_1_2,100,Windward,-0.588656,0.133093,-1.112371,-0.245935,-0.665421,-0.574309,-0.492094,0.173327,0.866436,0.226097,-0.619904,0.223951
Alpha1_4,3_1_2,100,SideRight,0.513273,0.230834,-0.042988,1.713386,0.341378,0.493770,0.661322,0.319945,1.756374,0.449730,0.525996,0.264005
Alpha1_4,3_1_2,100,Leeward,-0.266325,0.109367,-0.764004,0.151308,-0.332639,-0.263292,-0.195679,0.136960,0.915312,0.410651,-0.231895,1.128963
Alpha1_4,3_1_2,100,SideLeft,-0.313069,0.068282,-0.641444,-0.092659,-0.354174,-0.304603,-0.264345,0.089830,0.548785,0.218106,-0.685068,0.718107
Alpha1_4,3_1_3,0,Windward,0.531998,0.185918,0.051171,1.285418,0.392400,0.509110,0.653269,0.260869,1.234247,0.349471,0.472191,-0.183239
Alpha1_4,3_1_3,0,SideRight,-0.738882,0.201076,-1.895154,-0.184305,-0.843845,-0.712217,-0.597685,0.246160,1.710849,0.272135,-0.955926,1.590816
Alpha1_4,3_1_3,0,Leeward,-0.572798,0.103690,-1.125244,-0.283674,-0.633648,-0.561901,-0.499001,0.134647,0.841570,0.181024,-0.828319,1.582105
Alpha1_4,3_1_3,0,SideLeft,-0.781908,0.230209,-2.491249,-0.225689,-0.901919,-0.752585,-0.624152,0.277767,2.265560,0.294419,-1.227698,3.727733
Alpha1_4,3_1_3,5,Windward,0.562176,0.193600,0.098293,1.267379,0.420651,0.537488,0.687215,0.266564,1.169085,0.344376,0.509618,-0.063209
Alpha1_4,3_1_3,5,SideRight,-0.756309,0.203882,-1.778512,-0.088811,-0.872675,-0.733195,-0.612807,0.259868,1.689701,0.269574,-0.736496,0.998942
Alpha1_4,3_1_3,5,Leeward,-0.564432,0.099503,-0.962151,-0.279147,-0.627833,-0.554442,-0.493348,0.134485,0.683004,0.176289,-0.475857,0.161865
Alpha1_4,3_1_3,5,SideLeft,-0.736292,0.197265,-1.980566,-0.200663,-0.846553,-0.710040,-0.600525,0.246028,1.779903,0.267916,-0.943754,2.020943
Alpha1_4,3_1_3,10,Windward,0.529985,0.186948,0.053497,1.410277,0.398377,0.504662,0.649732,0.251355,1.356781,0.352742,0.587267,0.356023
Alpha1_4,3_1_3,10,SideRight,-0.800523,0.205386,-1.977591,-0.204045,-0.918543,-0.783294,-0.658570,0.259973,1.773547,0.256564,-0.639194,0.981329
Alpha1_4,3_1_3,10,Leeward,-0.576311,0.101826,-1.024796,-0.292453,-0.637076,-0.564133,-0.501503,0.135573,0.732343,0.176686,-0.704045,0.652481
Alpha1_4,3_1_3,10,SideLeft,-0.726028,0.210012,-1.781684,-0.228529,-0.833533,-0.695071,-0.585489,0.248045,1.553155,0.289261,-1.137221,2.247280
Alpha1_4,3_1_3,15,Windward,0.548761,0.199193,0.043276,1.363613,0.410423,0.532779,0.676047,0.265624,1.320337,0.362987,0.421402,0.074643
Alpha1_4,3_1_3,15,SideRight,-0.836149,0.232377,-2.017561,-0.171411,-0.986146,-0.819924,-0.669923,0.316222,1.846150,0.277914,-0.408262,0.337791
Alpha1_4,3_1_3,15,Leeward,-0.594801,0.102120,-1.052032,-0.297851,-0.664201,-0.595583,-0.518622,0.145580,0.754181,0.171688,-0.206588,-0.129011
Alpha1_4,3_1_3,15,SideLeft,-0.721252,0.203983,-1.730004,-0.274013,-0.832085,-0.687621,-0.576796,0.255289,1.455991,0.282817,-0.986527,1.349976
Alpha1_4,3_1_3,20,Windward,0.524400,0.196807,0.055024,1.200747,0.381232,0.509099,0.656138,0.274907,1.145723,0.375300,0.347688,-0.246613
Alpha1_4,3_1_3,20,SideRight,-0.782532,0.261551,-1.931224,-0.066035,-0.944383,-0.769266,-0.611745,0.332637,1.865189,0.334236,-0.325077,0.329199
Alpha1_4,3_1_3,20,Leeward,-0.579997,0.099159,-1.095202,-0.212212,-0.641074,-0.567556,-0.510992,0.130083,0.882989,0.170965,-0.541780,0.460798
Alpha1_4,3_1_3,20,SideLeft,-0.678796,0.179691,-1.782021,-0.278600,-0.769758,-0.644891,-0.552328,0.217431,1.503421,0.264720,-1.132211,1.970985
Alpha1_4,3_1_3,25,Windward,0.480969,0.186832,-0.001523,1.333048,0.349689,0.459683,0.588285,0.238596,1.334572,0.388449,0.618366,0.382237
Alpha1_4,3_1_3,25,SideRight,-0.627643,0.276245,-1.755505,0.256817,-0.795119,-0.604207,-0.427248,0.367870,2.012322,0.440130,-0.464243,0.249471
Alpha1_4,3_1_3,25,Leeward,-0.570848,0.096584,-0.976034,-0.246896,-0.628699,-0.559751,-0.502504,0.126195,0.729138,0.169194,-0.572085,0.329505
Alpha1_4,3_1_3,25,SideLeft,-0.646496,0.160619,-1.800775,-0.244499,-0.722519,-0.618875,-0.535201,0.187318,1.556276,0.248446,-1.158137,2.346353
Alpha1_4,3_1_3,30,Windward,0.476796,0.177009,-0.148207,1.224769,0.347606,0.458628,0.586507,0.238901,1.372976,0.371247,0.514435,0.325800
Alpha1_4,3_1_3,30,SideRight,-0.458857,0.258290,-1.643853,0.312995,-0.624564,-0.446636,-0.277699,0.346865,1.956848,0.562897,-0.390862,0.386573
Alpha1_4,3_1_3,30,Leeward,-0.578591,0.099052,-0.980435,-0.292612,-0.635129,-0.566930,-0.511015,0.124114,0.687824,0.171195,-0.577923,0.355890
Alpha1_4,3_1_3,30,SideLeft,-0.605456,0.149689,-1.712780,-0.206906,-0.669506,-0.580437,-0.507142,0.162364,1.505874,0.247233,-1.694786,5.949436
Alpha1_4,3_1_3,35,Windward,0.405030,0.153846,0.001184,1.112970,0.295038,0.387391,0.498303,0.203265,1.111786,0.379840,0.552077,0.265683
Alpha1_4,3_1_3,35,SideRight,-0.236437,0.225248,-1.296761,0.488615,-0.375335,-0.223056,-0.089127,0.286208,1.785376,0.952678,-0.296915,0.457878
Alpha1_4,3_1_3,35,Leeward,-0.579659,0.093103,-1.021043,-0.315556,-0.634768,-0.570094,-0.514405,0.120362,0.705487,0.160616,-0.630879,0.760513
Alpha1_4,3_1_3,35,SideLeft,-0.583887,0.131737,-1.263086,-0.254694,-0.650272,-0.563048,-0.492020,0.158252,1.008393,0.225620,-1.102746,1.830036
Alpha1_4,3_1_3,40,Windward,0.385908,0.157790,-0.038525,1.035451,0.272704,0.372246,0.486465,0.213760,1.073976,0.408881,0.414735,0.015168
Alpha1_4,3_1_3,40,SideRight,-0.123934,0.207676,-1.073149,0.499955,-0.256580,-0.117266,0.020015,0.276596,1.573105,1.675699,-0.258527,0.245425
Alpha1_4,3_1_3,40,Leeward,-0.638163,0.100845,-1.066243,-0.340861,-0.699154,-0.631311,-0.569596,0.129558,0.725382,0.158025,-0.476418,0.555466
Alpha1_4,3_1_3,40,SideLeft,-0.581422,0.131985,-1.780331,-0.289845,-0.636290,-0.561475,-0.497883,0.138407,1.490486,0.227003,-1.887960,7.904661
Alpha1_4,3_1_3,45,Windward,0.344115,0.150131,-0.066931,0.974046,0.238282,0.326385,0.431697,0.193416,1.040977,0.436283,0.577999,0.372451
Alpha1_4,3_1_3,45,SideRight,0.050755,0.183830,-0.713766,0.940374,-0.071967,0.048968,0.169606,0.241573,1.654140,3.621930,0.103913,0.537205
Alpha1_4,3_1_3,45,Leeward,-0.634322,0.097582,-1.228064,-0.349670,-0.694221,-0.622775,-0.564897,0.129324,0.878394,0.153837,-0.738287,1.454952
Alpha1_4,3_1_3,45,SideLeft,-0.542524,0.106033,-1.356641,-0.227256,-0.599961,-0.528511,-0.471172,0.128789,1.129384,0.195444,-1.070357,3.179930
Alpha1_4,3_1_3,50,Windward,0.276421,0.145853,-0.076779,0.902033,0.170059,0.263798,0.367620,0.197561,0.978812,0.527646,0.526244,0.216847
Alpha1_4,3_1_3,50,SideRight,0.176169,0.170947,-0.430441,0.964725,0.057767,0.173047,0.287927,0.230160,1.395166,0.970357,0.217142,0.165420
Alpha1_4,3_1_3,50,Leeward,-0.640551,0.100102,-0.992693,-0.325390,-0.705399,-0.635048,-0.571544,0.133855,0.667303,0.156274,-0.243820,-0.050751
Alpha1_4,3_1_3,50,SideLeft,-0.510148,0.096827,-0.956022,-0.215708,-0.565092,-0.498983,-0.443152,0.121941,0.740314,0.189802,-0.769385,1.186482
Alpha1_4,3_1_3,55,Windward,0.189367,0.124087,-0.142583,0.714440,0.101511,0.179534,0.271837,0.170326,0.857023,0.655274,0.363076,0.065986
Alpha1_4,3_1_3,55,SideRight,0.247578,0.159574,-0.463568,0.910577,0.141952,0.234256,0.344716,0.202764,1.374145,0.644541,0.412048,0.659215
Alpha1_4,3_1_3,55,Leeward,-0.642792,0.097945,-1.027010,-0.354911,-0.705640,-0.633284,-0.572499,0.133141,0.672100,0.152375,-0.413392,-0.071642
Alpha1_4,3_1_3,55,SideLeft,-0.486245,0.078356,-0.893085,-0.237457,-0.535500,-0.479345,-0.430803,0.104697,0.655628,0.161145,-0.482146,0.405383
Alpha1_4,3_1_3,60,Windward,0.099960,0.114745,-0.307784,0.608791,0.016396,0.092353,0.174183,0.157787,0.916575,1.147904,0.372386,0.120753
Alpha1_4,3_1_3,60,SideRight,0.322361,0.170104,-0.183570,0.948772,0.195936,0.313154,0.431922,0.235986,1.132341,0.527683,0.331624,-0.191161
Alpha1_4,3_1_3,60,Leeward,-0.666098,0.099511,-1.147287,-0.343822,-0.732125,-0.657876,-0.594128,0.137997,0.803465,0.149395,-0.373257,0.108606
Alpha1_4,3_1_3,60,SideLeft,-0.475541,0.082237,-1.065792,-0.237982,-0.523625,-0.467746,-0.418912,0.104712,0.827810,0.172934,-0.800917,1.993605
Alpha1_4,3_1_3,65,Windward,0.036936,0.100302,-0.296306,0.482209,-0.031304,0.032224,0.101877,0.133181,0.778514,2.715554,0.249780,0.282649
Alpha1_4,3_1_3,65,SideRight,0.408209,0.167172,-0.037321,1.075078,0.285151,0.390528,0.513934,0.228783,1.112399,0.409526,0.520182,0.160882
Alpha1_4,3_1_3,65,Leeward,-0.665264,0.098461,-1.015672,-0.351527,-0.730985,-0.660318,-0.595318,0.135668,0.664144,0.148003,-0.237761,-0.174195
Alpha1_4,3_1_3,65,SideLeft,-0.436122,0.073961,-0.787372,-0.200506,-0.481436,-0.430820,-0.384986,0.096450,0.586866,0.169588,-0.408216,0.309941
Alpha1_4,3_1_3,70,Windward,-0.032389,0.105038,-0.409262,0.429131,-0.099516,-0.037862,0.036338,0.135854,0.838392,3.242979,0.095127,0.152032
Alpha1_4,3_1_3,70,SideRight,0.452878,0.181132,-0.041488,1.214376,0.324845,0.440584,0.560467,0.235623,1.255863,0.399957,0.494983,0.292314
